membership_category,feedback,points_in_wallet,churn_risk_score
5,1,0.4943569923986159,2.0
5,-1,0.32898758153956736,3.0
4,-1,0.5622995957824292,3.0
1,-1,-0.35524365676317343,4.0
3,0,0.19435651117544717,3.0
3,-1,0.5541218380791835,3.0
4,1,0.3585838097091159,1.0
4,-1,0.09667151504900795,3.0
0,0,-0.31344863497265835,5.0
1,-1,-0.3374217876917613,4.0
1,-1,-0.3133729347179119,5.0
1,-1,-0.9767992135996167,5.0
0,-1,-0.07931831168795916,5.0
0,-1,0.040827512102872714,5.0
1,-1,-0.2539638494874071,5.0
2,-1,0.11428146462901932,4.0
1,-1,0.8154162808992428,5.0
1,-1,-0.7048047519081105,5.0
4,-1,0.40070486308473624,3.0
4,1,0.17850510412052595,2.0
1,-1,-0.1503415772202557,4.0
0,-1,0.08832572122857246,4.0
3,1,0.5950666386344745,1.0
3,1,-1.6349058233246239,2.0
2,1,0.34631717315424804,2.0
0,0,-0.6440877015634661,5.0
0,-1,-0.6658763847590994,5.0
0,-1,0.4250868185440871,5.0
3,1,0.36317679691230886,1.0
4,-1,0.44232180810878713,3.0
0,-1,-0.3832956476846242,5.0
2,-1,0.2809511235673473,3.0
5,1,0.2220824705117927,2.0
4,1,2.491310459486974,1.0
1,-1,-1.5422417229315157,4.0
1,-1,-0.3642585129974872,4.0
0,0,-0.9800479118652898,5.0
0,0,-0.06111439899237853,5.0
5,1,0.5322771428444869,2.0
5,-1,0.5994355776814136,3.0
5,1,0.7797383314262574,1.0
5,1,0.1146513795883355,2.0
0,0,-1.0095102444125987,5.0
2,-1,0.3175269850756984,3.0
4,-1,0.27518188354382495,3.0
0,-1,-0.1518539022749654,4.0
3,-1,0.17951332082366553,3.0
3,0,-2.1250759049247647,4.0
3,0,-0.08710398511776128,4.0
2,-1,0.23552535988699058,3.0
1,0,-0.11174928230562481,5.0
0,-1,-0.2426494175966155,4.0
4,-1,0.32424842976329765,3.0
0,-1,-0.8197414560660535,5.0
2,0,0.031025405266790824,4.0
0,-1,-0.739868288361752,5.0
5,-1,0.13531982200270212,3.0
1,-1,0.06883353163453525,4.0
3,1,0.7187412208862964,1.0
2,1,0.11661180095555201,2.0
1,-1,-0.2765367012299269,4.0
2,-1,-0.46770579055305533,4.0
3,-1,2.471369774447593,3.0
3,-1,0.2560817782232313,3.0
1,-1,0.14377763990126416,4.0
3,1,0.5930502052281947,2.0
2,-1,0.20511082267560535,3.0
5,1,0.593778361736018,2.0
0,-1,-0.2243894928619716,4.0
0,0,-0.24337757410443872,5.0
1,-1,1.6726203683288072,5.0
1,-1,-0.2126269646586732,5.0
4,-1,0.13571190627614568,3.0
0,-1,-0.15779117841567752,4.0
1,-1,-0.3266025270699119,5.0
3,-1,-0.2026008096663376,4.0
2,-1,1.5091513872023101,4.0
3,1,0.24471133429337583,2.0
2,-1,0.46304626256221704,3.0
5,1,0.3996966463815967,1.0
5,0,2.1945709377410267,3.0
3,-1,0.5509851638916377,3.0
1,0,-0.017649056679238325,4.0
0,-1,-0.8979902746375188,5.0
1,-1,0.07129806135332185,4.0
0,-1,0.05085366709520833,5.0
2,-1,0.5653242458918485,3.0
3,-1,0.5283563001100545,3.0
3,1,0.6784685647997655,1.0
5,-1,0.518834253469289,3.0
3,-1,-0.05052812360941016,4.0
0,-1,-0.265838401768832,5.0
3,1,0.29694395068643953,1.0
4,0,-1.481255086858541,3.0
2,0,1.9525675608260102,4.0
2,-1,1.8675719787461984,3.0
1,-1,-0.8983263468718984,5.0
1,-1,-0.36419550525678396,4.0
0,-1,-0.2688070398391881,5.0
4,-1,0.3165187683725588,3.0
2,-1,-0.21778007225249887,4.0
1,0,-0.4206556777398624,5.0
5,1,0.8087525676610595,1.0
1,-1,-0.045935136406217866,4.0
3,-1,0.12949456994011652,3.0
1,-1,-0.36733221655157705,5.0
1,-1,-2.1766155806864655,4.0
2,1,0.6013399870095669,2.0
4,-1,0.3646331099279552,3.0
2,0,0.3944875267487071,3.0
1,0,-0.2760325928783568,5.0
1,-1,-0.3425070422871164,5.0
5,-1,2.5890399326140106,3.0
2,-1,-0.010535527718196144,4.0
2,-1,-0.4529186122403376,4.0
2,-1,0.11784406581494468,3.0
4,1,2.425966050682229,2.0
3,-1,0.13072683479950983,4.0
4,-1,0.6152869847363349,3.0
0,-1,-0.12972914684495174,5.0
3,-1,-0.44104405995891266,4.0
1,-1,-0.6534977241261044,5.0
2,-1,-0.13555439890753795,4.0
5,1,-1.8493244742395578,2.0
3,0,0.42239339778610746,3.0
5,1,-3.5829005410279993,2.0
0,0,-3.057903023775053,4.0
1,-1,-0.8606862566213438,5.0
3,-1,0.447306879585423,3.0
3,1,0.6136626356034981,1.0
4,1,0.5558021992510837,2.0
3,0,-1.4114384581971464,3.0
2,1,0.48881180053134665,2.0
5,-1,0.5551300547823237,3.0
5,-1,0.38759804594391867,3.0
4,1,0.23266874589476105,2.0
1,-1,0.024752056891698394,5.0
2,-1,0.07952474041238328,4.0
3,-1,0.1170598972680582,3.0
0,0,-0.6894574532047595,5.0
5,-1,0.05785517197812396,3.0
0,-1,-0.3277907418251554,5.0
5,1,0.7052983315110979,1.0
3,-1,0.048725209610802005,4.0
1,-1,-0.971141997654221,5.0
2,-1,0.11067452481483922,4.0
1,-1,0.026768490297978172,4.0
3,-1,0.06776930289233239,4.0
1,0,-0.8909887697546032,5.0
0,0,-0.9056639239891944,5.0
3,0,0.4619820338200142,3.0
4,1,0.8199549754737245,1.0
4,-1,-2.396775786450117,3.0
5,1,0.25076063451221514,2.0
3,-1,-0.44754145649025817,4.0
2,-1,0.5008543889299615,3.0
1,0,-0.49912854446758076,4.0
0,-1,-0.3234850546126479,5.0
2,-1,0.41028292176456505,3.0
1,-1,1.370297156704172,4.0
1,-1,0.9412636268392515,5.0
3,-1,0.14310549543250423,4.0
1,-1,-0.26925513615169494,4.0
0,-1,-0.6777509370405244,5.0
1,-1,-0.8835951805982439,5.0
2,0,0.11274958344694508,3.0
5,1,0.47979386224215126,1.0
0,-1,-0.31361667108984814,4.0
4,-1,0.11353113880706875,3.0
3,-1,1.6697929829945388,4.0
5,-1,4.97778829038158,3.0
2,-1,0.06513673705635596,3.0
2,0,-1.437477839063579,3.0
4,0,0.5563063076026538,3.0
1,-1,-0.06257071200802493,5.0
5,0,0.3620005440919788,3.0
0,-1,-0.2874030368082123,5.0
3,-1,-0.2392326832137526,4.0
1,-1,-0.3107394337787408,5.0
2,-1,-0.16165600911104727,4.0
1,-1,-0.46961019988120856,5.0
0,0,-0.2752296750107505,5.0
2,0,0.10296136810729042,3.0
5,1,0.4746407546483256,2.0
1,-1,-0.3856049999145254,4.0
5,1,0.43713526806512015,2.0
4,-1,0.37589152977968354,3.0
3,1,0.3282812965758572,2.0
4,-1,1.992244179450417,3.0
3,1,0.3778519511469,1.0
5,-1,0.2502005141215818,3.0
0,0,1.359119745974775,4.0
2,-1,0.08339666179099989,3.0
0,-1,-0.031142088680527397,5.0
4,-1,0.14405770009658117,3.0
1,-1,-0.1879816674708103,4.0
2,-1,0.2659959091374397,3.0
4,-1,0.06474465278291242,3.0
0,-1,0.14921080769040684,4.0
4,-1,0.25221694752786156,3.0
1,-1,-0.3643901767852656,4.0
1,-1,-0.3230266936524865,5.0
1,0,0.14092102590903463,4.0
0,-1,-0.2087061219242402,5.0
0,-1,-0.6984193794548916,5.0
1,-1,-0.08687993696150818,4.0
1,0,-0.41542363380504993,4.0
5,-1,0.03334674326908258,3.0
0,0,-0.7772283184169896,5.0
0,0,-0.3162492369258246,5.0
3,-1,0.0853570831582164,4.0
1,-1,-0.02022561047615148,4.0
3,-1,-0.479524330795417,4.0
1,-1,-0.02106579106210123,4.0
3,1,0.36917008509208427,1.0
0,-1,-0.9850329833419257,5.0
2,-1,-0.11751852232914714,4.0
0,-1,-0.37831057620798836,4.0
3,-1,-0.22931855229954418,4.0
1,0,-0.3242589585118798,5.0
3,-1,0.3401558488572822,3.0
1,0,-1.6389408768042766,5.0
0,-1,-0.13359397754032146,5.0
4,1,0.8594434630133684,1.0
4,-1,0.5768067138998305,3.0
1,-1,-0.2020875598015562,5.0
5,0,0.059927617423467014,3.0
3,-1,0.5204586026021252,3.0
3,-1,-1.355753196079946,4.0
2,-1,0.3892223950767549,3.0
3,-1,-0.4857976791705094,4.0
5,-1,0.11627572872117173,3.0
3,-1,-1.5777534393026602,3.0
2,-1,0.14919023471558587,4.0
3,1,0.27938278647357434,2.0
2,-1,0.6053168417830632,3.0
1,-1,2.57209548127522,5.0
5,-1,0.47520087503895897,3.0
0,-1,-0.5006968815613537,5.0
0,-1,-3.174187334798332,5.0
3,1,0.2709749434704873,2.0
3,1,0.8782074960995824,1.0
0,-1,-0.25833278853434627,5.0
0,0,0.1632698294953014,4.0
3,0,-0.33618952283236797,4.0
5,1,0.560003102180833,1.0
0,0,-0.7020041499549443,5.0
1,0,0.07801950604092048,4.0
0,-1,-0.1462526983686329,5.0
1,-1,-0.12676050877459566,5.0
1,0,-0.38077510592677494,5.0
0,-1,-0.3939939471457197,5.0
1,0,0.14786651875288698,4.0
3,0,0.5723817628138275,3.0
5,-1,0.22353878352743908,3.0
2,-1,0.117101611397317,4.0
1,0,-0.39096929703629973,5.0
1,-1,0.027272598649548275,5.0
3,-1,0.35287058172465685,3.0
5,-1,3.1694305672438663,3.0
4,1,0.6933117551515464,1.0
2,-1,-0.12412794293861922,4.0
1,0,-3.3868494314979714,5.0
0,-1,2.720299346319329,5.0
3,0,0.1465782418544304,3.0
0,-1,-0.8383374530350771,5.0
3,-1,0.5218589035787083,3.0
2,-1,0.4963734258048957,3.0
2,-1,0.05079765505614506,4.0
3,-1,0.12197509524659059,3.0
5,1,0.16668656387816427,2.0
2,-1,0.14031975404958966,4.0
1,-1,-0.33674924624571706,5.0
1,-1,-0.3755099742548221,4.0
1,0,2.2793505711508315,5.0
2,-1,0.6046446973143033,3.0
0,-1,-0.37558361357238124,5.0
2,-1,-0.31064803301949206,4.0
1,0,-0.2774781496328231,5.0
0,0,-0.6400548347509065,5.0
2,-1,-0.43863554227919,4.0
1,-1,-0.07483734856289342,4.0
3,-1,0.13397553306518226,3.0
3,-1,0.07799258742301522,3.0
3,-1,-1.5630136617788473,4.0
4,-1,0.30660463745835037,3.0
3,-1,0.06642758374000615,3.0
3,-1,0.6028523120642766,3.0
0,-1,-0.9538902896227166,5.0
1,-1,-0.21189880815085,4.0
4,-1,0.4502195056167158,3.0
1,-1,-0.2788331948315231,4.0
2,1,1.8450484417330502,2.0
0,-1,-0.32428933887844996,4.0
4,1,2.324493884859318,2.0
5,-1,0.24857616498874555,3.0
0,-1,-0.2986614566599406,5.0
1,-1,0.04828708892968025,5.0
1,0,0.04878122164986528,5.0
5,1,0.4120192949755278,2.0
4,-1,0.32934552531806005,3.0
2,-1,0.4125234033270979,3.0
0,0,-0.15560670889220793,5.0
0,-1,-0.06445819755131797,4.0
0,-1,-0.3253470714024351,5.0
3,1,3.0937132820817714,2.0
0,0,-1.020600628147137,5.0
0,-1,-0.30823951533976873,5.0
2,-1,0.4231656907491296,3.0
1,-1,-0.2995576492849536,4.0
1,-1,-0.04615918456247096,5.0
1,0,-0.05909796558609875,4.0
3,-1,0.3595360143731922,3.0
1,-1,-0.1428155423723339,5.0
0,-1,0.030185224680841078,4.0
2,1,0.5279632780595472,2.0
4,0,1.8533281614829458,3.0
1,-1,-0.5521159334214865,5.0
1,-1,-0.39808282599734257,5.0
0,0,1.48996209528302,4.0
3,-1,0.5415191292899354,3.0
1,-1,-0.5740726527343097,5.0
4,1,0.34071596924791553,1.0
3,-1,-0.4060925475833978,4.0
4,1,0.5129529893676401,1.0
4,-1,-1.0611735056050033,3.0
1,-1,-1.5027510477133001,4.0
3,-1,0.08278052936130323,4.0
3,-1,0.15654126421182868,4.0
4,0,0.553337669532297,3.0
5,1,0.5084720262425737,2.0
1,-1,0.1263018837135067,4.0
2,-1,0.40362443248252305,4.0
0,-1,2.7346620276910913,5.0
5,-1,0.6100218530643821,3.0
1,0,-0.3147369118711149,4.0
4,1,1.7742660484247463,2.0
5,1,0.29304972400502594,2.0
5,-1,0.43994833439403475,3.0
2,-1,0.4739125981405024,3.0
4,-1,0.27226925751253217,3.0
5,1,0.6327627409240923,1.0
4,1,0.27568599189539506,2.0
0,0,-0.4654092969514592,5.0
4,-1,0.20779940055064505,3.0
4,-1,0.15610028849519592,3.0
5,1,0.6180315746504379,1.0
3,-1,0.00441968671171142,4.0
1,-1,-2.5378552685212568,4.0
1,-1,-0.3284985720446175,5.0
2,-1,0.5981473007829571,3.0
4,1,0.36894603693583117,1.0
4,-1,-3.1239593475773733,3.0
1,-1,-1.936984501667232,4.0
4,0,0.5793832676967431,3.0
0,0,-0.3821193948642948,4.0
0,-1,-0.5257902750617235,5.0
0,-1,-0.324100009416596,5.0
5,-1,0.29148138691125236,3.0
5,0,0.4134195959521109,3.0
1,-1,-0.5588373781090851,5.0
3,-1,0.41655627013965746,3.0
2,-1,0.46349435887472384,3.0
5,1,0.39146287663928775,1.0
2,1,0.18774709056597447,2.0
4,-1,2.6691079755351033,3.0
0,0,-0.4844533902329896,5.0
5,-1,0.57915921954049,3.0
5,-1,0.244543298176186,3.0
1,-1,-0.30476676891784255,5.0
5,1,0.46719115345290313,1.0
0,-1,-3.0418671251446847,5.0
0,0,-0.6133931041567637,5.0
1,-1,-0.5129635181162222,5.0
2,-1,-0.3888408395518934,4.0
0,-1,-0.22545372160417443,4.0
5,-1,0.12277312525251725,3.0
3,-1,-0.28969953040980845,4.0
0,0,-2.1400123908558784,5.0
1,-1,-0.35158236272208004,4.0
5,-1,0.3027398067629807,3.0
4,1,0.28548809873147696,2.0
4,-1,0.4954772331798827,3.0
4,-1,0.570925449798181,3.0
0,-1,0.03909113889190994,4.0
0,-1,-1.8654337030729196,4.0
3,0,-0.3123283941913916,4.0
1,-1,-0.013168093554172575,5.0
1,-1,2.925167239121803,4.0
0,0,-0.15902344327507084,5.0
2,-1,-0.08043855246922593,4.0
3,-1,0.13397553306518226,3.0
5,1,0.5330613113913734,2.0
0,-1,-0.16972174273616575,5.0
3,-1,-0.22007656585409502,4.0
4,-1,0.37263474331268615,3.0
2,1,1.9611394216064246,2.0
1,-1,-0.9467207486226112,5.0
5,-1,0.4525159992183119,3.0
1,-1,-0.6181541274771466,5.0
0,-1,-0.8721127125902626,5.0
2,-1,-0.3005098539490299,4.0
0,-1,-0.4809806438110634,4.0
3,-1,0.19049168048007745,3.0
5,-1,0.06502471297822941,3.0
5,1,0.4887557884922834,2.0
5,-1,0.46074976896062086,3.0
3,1,0.17023890058723043,1.0
2,-1,0.12052281244391899,4.0
3,-1,-1.3096563601315254,3.0
2,-1,0.22757165033999865,3.0
0,-1,-0.6919779949626087,5.0
3,-1,0.5072957734222443,3.0
0,-1,-0.845394969957056,5.0
1,-1,0.038811078696592935,4.0
2,-1,-0.06643554270339466,4.0
3,-1,2.577800074297014,3.0
3,-1,0.3862537570063988,3.0
0,0,2.4337162746078875,5.0
2,1,0.4441920285960054,2.0
5,0,-0.9693006302993327,3.0
2,0,0.5569224400323498,3.0
1,0,-0.6629077466887433,5.0
1,-1,0.14949086788572322,4.0
5,-1,0.1544759393623597,3.0
0,-1,-0.2405209601122092,5.0
2,-1,-1.1474065199934376,3.0
0,-1,-3.7112363430440873,5.0
3,-1,0.5936103256188281,3.0
1,-1,-1.015279484436121,5.0
2,-1,0.1150994759008417,3.0
2,-1,0.1017863916848969,3.0
4,-1,2.904142421651407,3.0
3,1,0.608229467814356,2.0
4,1,0.7193573533159925,1.0
3,-1,0.3864778051626519,3.0
3,1,0.5467842609618883,1.0
2,-1,1.4939976479122936,3.0
0,-1,-0.7053088602596801,5.0
3,-1,-0.25967707747186614,4.0
5,0,0.5876730494781153,3.0
4,-1,0.2606747654264236,3.0
1,0,-0.08889637036778796,4.0
0,-1,-0.31357668565769203,5.0
0,-1,-0.6212347896256292,5.0
4,1,0.7596860214415868,1.0
1,-1,-0.27620062899554726,5.0
0,0,0.12299717340877099,4.0
5,1,0.11442733143208177,2.0
4,1,0.6018455324381422,2.0
5,-1,0.3148944192397226,3.0
0,-1,-0.38945697198159007,5.0
0,-1,-0.29334031294892443,5.0
1,0,-0.5680233525154703,5.0
1,-1,-0.15280610693904167,4.0
1,0,-0.4973893597254581,5.0
4,0,0.4343120865227313,3.0
4,-1,0.48836370421883984,3.0
5,-1,0.4069782114598287,3.0
1,0,-0.3741656853173022,4.0
3,1,0.3904532536261167,1.0
3,1,0.8509856451148063,1.0
2,-1,0.11795608989307123,4.0
1,-1,-0.16372845455639032,5.0
1,-1,1.1461846841401897,4.0
2,-1,-0.09140388583914237,4.0
3,-1,-0.3288519457150727,4.0
1,-1,-2.309473337838863,5.0
3,1,0.5123368569379435,1.0
5,0,0.33746727098224244,3.0
4,-1,0.18192183850338886,3.0
0,-1,-0.12922503849338227,5.0
1,0,-0.1556627209312712,5.0
1,-1,-1.0118067380141949,5.0
4,-1,-2.4205593228097655,3.0
5,1,0.25811141830350126,2.0
5,-1,2.848719490185886,3.0
4,-1,0.5915938922125483,3.0
2,0,0.34217228226356194,3.0
3,-1,0.32307217694296764,3.0
0,-1,-0.48109266788919,4.0
1,-1,-0.7496143831587706,5.0
1,-1,-0.6325492215164207,5.0
1,0,-0.8065226148471087,5.0
5,0,0.14411371213564445,3.0
3,-1,-0.021009779023037956,4.0
5,1,0.33965174050571206,1.0
3,0,-0.34246287120746044,4.0
5,-1,0.17979338101898254,3.0
1,-1,-0.32974813834008576,4.0
2,-1,0.2486881890668721,3.0
2,-1,-0.4488297333887148,4.0
4,1,0.19581282419109358,2.0
0,-1,-0.328907957754136,4.0
4,-1,-1.8207168904767383,3.0
2,-1,0.40070486308473624,3.0
3,-1,-0.1818203431738444,4.0
1,-1,1.9752669079917915,5.0
1,-1,-0.12183144933702307,4.0
0,-1,-0.31378470720703794,5.0
2,-1,0.5001262324221383,3.0
3,-1,0.5158656153989329,3.0
1,-1,-0.16966573069710247,5.0
3,0,-1.4589858927324522,3.0
1,-1,-2.459701136379323,5.0
3,1,0.5025907621409248,1.0
1,-1,2.680242207018768,5.0
3,0,0.18321151963224497,3.0
2,-1,-0.372541336184466,4.0
0,-1,-0.11499798057129726,5.0
1,0,-0.09572983913351377,5.0
1,0,2.3220925747388175,5.0
4,0,0.5079119058519403,3.0
0,0,-0.1435081084545299,5.0
4,0,0.21900180836331007,3.0
0,-1,0.01763852793065621,5.0
2,-1,-0.3063911180506794,4.0
5,-1,0.4131955477958578,3.0
5,0,0.40983482545205824,3.0
3,-1,-0.0368051740388959,4.0
5,-1,0.14904277157321702,3.0
0,-1,-0.8023217119173593,5.0
1,-1,-0.8657273401370436,5.0
0,-1,-1.9017926640760996,4.0
2,1,0.5684609200793951,2.0
1,0,-0.8812986869966478,5.0
1,-1,-0.21918037322908202,5.0
0,-1,-0.25497206619054663,5.0
4,1,0.4044545589524292,1.0
3,1,0.4052007224324628,1.0
1,-1,2.258954489127604,4.0
2,-1,0.11915352896126027,4.0
3,-1,0.10652963392415311,3.0
3,-1,0.39493562306121394,3.0
2,0,0.14612347891405753,4.0
1,-1,-0.23497576824493996,4.0
4,1,0.4885877523750936,1.0
0,0,0.059479521110960186,4.0
2,-1,0.4005928390066097,3.0
5,-1,2.0279905107537726,3.0
2,1,0.41005887360831195,2.0
4,-1,-1.4282183851116,3.0
1,-1,-2.6039905974651063,4.0
3,0,-0.22982266065111365,4.0
3,-1,-3.2156176505378857,4.0
4,-1,0.3379653586525475,3.0
4,1,0.5072174060098378,1.0
2,-1,0.6138306717206885,3.0
1,-1,-0.59261263766427,5.0
5,1,0.6602086400651215,1.0
1,-1,-0.8327362491287446,5.0
4,-1,0.2607820874401941,3.0
3,-1,0.154692949124717,4.0
5,0,0.3185352017788386,3.0
1,-1,0.04233983715758238,4.0
5,-1,-1.743096536208035,3.0
2,1,0.5119447726644999,2.0
5,1,0.6150069245410179,1.0
0,-1,-2.6425821107272776,4.0
3,-1,0.05964755722815001,4.0
3,-1,0.013101552766527186,4.0
1,-1,-0.5911003126095603,5.0
2,0,0.11758412547586859,4.0
4,1,0.2941139527472288,2.0
2,-1,3.3764252972899356,3.0
4,0,0.05880737664220026,3.0
2,-1,0.15705249315927222,4.0
1,-1,-0.3063911180506794,4.0
1,-1,-0.8083150000971354,5.0
0,0,-0.037309282390465374,5.0
3,-1,-0.21660381943216886,4.0
1,-1,-0.9548424942867936,5.0
0,-1,-2.6555338697414452,5.0
1,-1,-0.0565774238282495,5.0
1,0,-0.19408697972871228,5.0
5,-1,0.2430869851605396,3.0
3,-1,-0.15504658850157454,4.0
0,-1,-0.18053206627538784,4.0
0,0,1.601744120157578,5.0
4,-1,0.42025306471783674,3.0
3,-1,-0.3180976342149139,4.0
2,-1,0.08870763625304151,4.0
4,-1,0.520906698914632,3.0
1,-1,-0.924483969114471,5.0
0,-1,-0.7397562642836255,5.0
1,-1,-0.2985494325818134,4.0
0,-1,-0.1935828713771428,4.0
4,1,0.32430444180236095,2.0
3,-1,0.15918095064367854,3.0
4,1,0.404569693780106,2.0
2,1,0.20074188362866616,2.0
5,0,0.36698561556861464,3.0
3,-1,0.026656466219851623,4.0
0,0,-2.6039899292250235,5.0
0,-1,-0.3090236838866552,4.0
2,-1,1.926283530917573,3.0
1,-1,-0.4660254293811558,4.0
5,-1,-0.3978865345974557,3.0
0,-1,-0.13482624239971477,4.0
1,0,-2.8834332710343524,4.0
2,-1,0.35936797825600236,3.0
5,-1,0.12092472796342793,3.0
2,0,1.6980429700677018,4.0
3,-1,0.5722697387357009,3.0
3,1,0.2327807699728876,2.0
2,-1,0.13794901139342264,4.0
3,1,0.09263864823644839,2.0
5,-1,-1.041264430728531,3.0
0,-1,-0.5301592141086626,5.0
3,-1,0.3430124628495117,3.0
3,0,-0.35999463943428117,4.0
0,-1,-0.37298943249697286,4.0
0,-1,-0.453198672435654,5.0
4,1,0.8451603930522208,1.0
3,-1,-0.47353104261564094,4.0
0,-1,0.15822874597960224,4.0
2,-1,0.2741736668406854,3.0
4,1,0.4327997614680216,1.0
4,-1,0.21614519437108054,3.0
2,1,0.412131319053655,2.0
5,1,0.2888488210752766,2.0
5,-1,0.39627991199873375,3.0
2,0,-0.38391178011432087,4.0
0,-1,-0.29429251761300074,5.0
4,0,0.33494672922439256,3.0
1,0,0.14232132688561774,4.0
1,-1,-0.1992400873225386,5.0
3,-1,-0.10872463219620483,4.0
1,-1,-0.9192188374425188,5.0
0,-1,-0.8457870542304995,5.0
1,-1,-0.15375831160311862,4.0
0,-1,-0.6837442252203004,5.0
2,-1,0.03662660917312333,4.0
0,-1,-0.08766410550839465,4.0
0,0,0.027216586610485,4.0
0,-1,-0.6081279724848115,5.0
5,0,0.3278892123024137,3.0
0,-1,-2.771171616687842,5.0
2,-1,0.3976242009362536,3.0
1,-1,-0.1007709226492129,5.0
1,-1,-0.045767100289027404,5.0
1,0,-3.064523023435816,5.0
4,-1,0.5169298441411357,3.0
4,1,0.49301270346109605,2.0
0,-1,-1.0018365950609232,5.0
0,-1,-0.29251904552774294,5.0
3,1,0.4622620940153305,2.0
2,-1,0.47564897135146517,3.0
4,1,0.4388100739664427,2.0
2,-1,-0.05064014768753671,4.0
2,-1,0.10966630811169965,4.0
4,1,0.6625051336667177,1.0
1,-1,-0.5787776640156291,5.0
1,-1,-0.03966178803112543,4.0
2,0,0.12732216266524052,4.0
1,-1,-0.4525825400059573,5.0
1,-1,-0.33019623465259257,4.0
1,-1,-0.24460983896383137,5.0
3,-1,-1.262617229940688,3.0
5,-1,0.3324821995056066,3.0
4,1,0.6051766050456713,2.0
3,1,0.4101148856473752,1.0
0,-1,-1.0133750751079682,5.0
1,0,0.05925547295470709,4.0
1,-1,2.4717469818150946,4.0
0,-1,-0.9733264671776906,5.0
0,-1,-0.221924963143185,5.0
3,-1,-0.4447968665761552,4.0
3,-1,-1.0361536598388237,3.0
2,1,2.1106771902204824,2.0
3,-1,0.013493637039970105,4.0
4,1,0.8820723267949522,1.0
1,-1,-0.9843608388731658,5.0
4,-1,0.1349277377292592,3.0
5,0,0.3913508525611612,3.0
0,-1,-0.35288111047323895,4.0
2,-1,1.5497886594424086,3.0
3,-1,0.29030513409092296,3.0
3,-1,0.5482405739775347,3.0
2,1,0.27736635306729457,2.0
5,-1,0.24045441932456316,3.0
1,0,-0.368644247189294,5.0
3,-1,0.35432689474030327,3.0
1,0,-0.5804580251875286,5.0
1,-1,-0.17918777733786798,4.0
3,-1,0.02396788834481192,4.0
0,-1,-0.07461330040664033,5.0
5,1,0.8901380604200706,1.0
1,-1,-0.36385947012965086,4.0
3,-1,-0.0006774088430509831,4.0
4,-1,0.5600591142198963,3.0
2,-1,0.06200006286881007,4.0
2,-1,0.06715317046263575,3.0
1,0,-0.04453483542963474,4.0
1,-1,-0.04963193098439714,5.0
0,0,-0.5003608093269741,5.0
1,-1,-0.5358164300540584,5.0
1,-1,-0.14115560281387046,4.0
0,-1,-0.09825038089136301,5.0
4,1,0.10899416364293972,2.0
2,-1,-0.3826235032158649,4.0
1,-1,-2.0826201773842605,5.0
1,-1,-0.8012014711360925,5.0
0,0,-0.1994081234397284,4.0
3,-1,0.370010265678034,3.0
2,1,2.286472386383373,2.0
1,-1,-0.01036749160100632,5.0
0,-1,1.719394948157572,5.0
3,-1,0.3229041408257778,3.0
0,-1,-0.4394757228651397,5.0
4,-1,0.567956811727825,3.0
2,1,0.5993235536032872,2.0
1,0,-0.23308269734159853,5.0
0,-1,1.5215330035691572,4.0
0,-1,0.003747542242951493,5.0
1,-1,-0.1276006893605454,5.0
1,-1,-0.5006968815613537,4.0
0,-1,2.8003609949153354,5.0
4,1,0.5602271503370861,2.0
0,-1,0.00010675970383549142,5.0
2,-1,0.1251816429322406,3.0
2,-1,0.03315386275119715,4.0
0,-1,-0.9751188524277172,5.0
4,1,0.07499485593150113,2.0
2,0,0.3066606494974137,3.0
2,-1,-0.38010296145801503,4.0
3,0,3.083519219889858,4.0
3,-1,-0.33042028280884567,4.0
2,1,0.3415561498338653,2.0
2,-1,0.18242594685495897,3.0
3,-1,3.7181373873383428,4.0
1,-1,-0.10301140421174577,5.0
2,-1,-0.24578609178416141,4.0
1,0,-1.8669728138538,5.0
2,-1,2.874743109662944,3.0
0,-1,-0.3123844062304548,5.0
3,0,3.16127616977817,3.0
2,-1,3.6571663199458504,3.0
3,1,0.27394961868443163,2.0
0,0,-0.9438641346303817,5.0
2,-1,-0.43930768674794923,4.0
0,-1,1.1143324638746568,5.0
4,-1,0.2611788737779937,3.0
4,0,0.258770356098271,3.0
3,0,0.35006997977149057,3.0
5,-1,0.1165557889164881,3.0
0,-1,-0.7177435329317383,5.0
0,-1,-0.023866393015267485,4.0
5,-1,0.6091816724784322,3.0
2,-1,-2.5106077748230597,3.0
0,-1,0.12534967904943042,4.0
3,-1,-2.7872569017863045,3.0
5,0,0.5622995957824292,3.0
3,1,0.3647451340060818,1.0
3,-1,0.1368923151483467,4.0
5,-1,0.14680229001068415,3.0
0,-1,3.1186333913541335,4.0
2,1,-1.5545779341587744,2.0
4,-1,-1.2339763750212835,3.0
1,-1,-0.28337016999565273,4.0
0,-1,0.1646701304718845,4.0
1,-1,-0.8361529835116075,5.0
1,-1,-0.61736995893026,5.0
5,-1,0.5146893625786029,3.0
2,-1,0.14125709814341492,4.0
3,-1,-1.403781902793641,3.0
5,-1,0.1899936738078414,3.0
5,1,0.3604322069982059,1.0
2,-1,0.22356360540192916,4.0
0,-1,-0.6849764900796931,5.0
2,-1,0.08054004779877036,3.0
4,-1,-1.3885083714325044,3.0
3,-1,-0.07142061418003051,4.0
5,0,0.3020676622942207,3.0
2,-1,0.5994355776814136,3.0
